aweme_id,comment_count,digg_count,download_count,share_count,duration,comments
7135908498755407109,17715,1831466,537,17229,6313,"['listen.', 'WOAHH', '@icysicles MY JAW DROPPED', 'Now I know why this is my fav sub surfer character ', 'Hear me out-', 'HELLOOO????', 'OOH', 'HES SO FINE', 'yk im going to buy that skin in subways surfers rn ', 'Do u have a band aid? I tripped falling for him ', 'if only he was real..', 'hear me out ', 'Oh lord whats happening to me   ', 'I will do what the song told be to do ', '@rushi!! u woyld like him', 'PLEASE DRAW DIO OR A JOJOS CHARACTER IM BEGGING YOUTHEY WOULD LOOK SO GOOD IN UR STYLEEE', 'That was so good!!', '', 'daddy', 'Guess I gotta download subway surfers now', '[hehe]', 'OH LORD', '@miss.angxl HOLYY-', 'BRO THAT WAS MY FAV CHARACTER', 'I WANT HIM', 'DAMN', 'Hear ME out ok', 'DAYUMM', 'Time to download the game', 'Aesthetically buys the character ', '@hannageorge20 THISSS IS NEXT LEVELLL MY JAWE DROPPEDDDD', 'hear me out', 'if he looked like that I would play that 24/7', 'The comments talks for me', ""Noo don't do this to me I always hated that one I saw this I love him"", 'Oh', 'AHHHHHHHHH', 'BRO IS FINEEEE', 'fav character frfr', 'the way im suddenly on my knees', 'Omg hes my fav subways surfer character I always use him this is my precious tt now', 'Shawn Mendes ', 'DADDY', 'dayum', 'Daddy??', 'Holy-', 'EXCUSE ME??', 'GASP', 'umm boy fine']"
7132135416278338821,7444,432784,215,6418,6174,"['god your art style', 'hear me put chat.. HEAR ME OUT..', 'OHMYGOD', 'my eyes widened so fast', 'AH YOUVE DONE IT AGAIN', 'ON MY KNEES', 'Yall need to hear me out ok ', 'LORD', 'THANK YOU', 'YES YES YES', 'MICHAEL OHMYGOD ', 'YES', ""DAYUM, I'M ON MY KNEES NOW SIR"", 'slay', 'ON MY KNEES', 'Oh my- DINO STOPPED AT THE RIGHT PLACE-', 'On a call with my cousin trying so hard not to squeal', 'You helped me get into the me Simping for him phase', 'give it', 'Baloney', '@Lyn  RUFF', '@~ ~ hear me out.', 'Girl add a mullet it will look good', 'Robbie', 'He whimpers fr', 'So obsessed with ur art', 'THE SOUND IS ME AND MICHAEL IN THE BE-', '@some_one767 @tartagliasgffr omg literally on my knees', ""I'm obsessed with your art it's amazing "", 'How did you learn how to drawl like that, its so amazing', 'HES SO BABYGIRL IM CRYING, WIGGLING MY FEET, SMILING, HYPERVENTILATING', 'Damn', 'GIRL MAKE A TUT HOW TO MAKE GIRL FACES ISTG', 'holy damn', '@my.singing.monsters.69 my literal obsession AND NO ITS NOT A PHASE >:^', 'i love how the playlist is called mikol', 'OL KILL JUST TO HUG HIM', 'omg if u made a hi story we all would be dead', 'If he was a teacher Id be the vine girl', '@Sophia/Finn:) SOPHIA.', 'HEAR ME OUT PLS...', 'on my knees but am a child of God ', '@jing is tired. bro fnaf makes me feel smth', ""he's so babygirl"", '@_kooleen wanna ask smthing?', '@ mhm u sure ?', 'MY NEW WALLPAPER <3', 'spider man?', ""should I get glasses like those I'm going to a eye doctor appointment ""]"
7124771398601460998,2074,184308,70,2076,9239,"['@liu.sux WOW', '@@taeyungsgrippers', 'HUTAOO', 'please', 'IM IN LOVE', 'the fact 2 of my fav ppl are in here is just *chefs kiss*', 'YESS SLAY', 'SHES SO CUTE BUT AT THE SAME TIME FINE', 'yeeeeeeesss', 'M-MOMMY??', 'ADORBS', 'SLAY', 'OMG DUDE-', 'oh. oh. oh.', 'OMG SO PRETTY', 'YOUR ART IS SO', 'Ong', 'on my knees', 'YOUR SO', 'got me questioning my sexuality', 'YESSS', 'the + is so off middle but the art is just ', 'THEIR VIBE IS THE SAME', 'SLAY', 'one cjance', 'buns cute?!? im named bun ', 'IM ON MY KNEES', '@baldy ko bisa', 'OHHHHHHHHH OMG\\nhelp turned out so perfect ', 'OH MY GOSH', 'WOW', 'OMGGGGGG', 'OH MY', 'OH MY GOD I JUST CANT', '@wellthatsjustakward she hot', 'HEAR ME OUTTT', '', 'MARRY ME', 'WOWOWW YOUR SO TALENTED', 'MY JAW DROPPED', 'Mommy, sorry, mommy, sorry, mommy, sorry-', 'song name?', 'Mommy ', 'Suddenly Im joker ', '@yea?  creaming LEAVIBF U FOR HER SKRRY LOVE', 'GOOD LORD', 'Can you please draw Venti', 'Slayyy', 'football (may i marry your art)']"
7257629809449110810,549,122975,634,1190,21434,"[""class player can't wait to see more"", 'He was born to play for Liverpool ', 'I would say the support from anfield elevates the game of every player ', 'Commenting on every lfc vid that appears on my fyp till you arrange Klopp to sign my tattoo', 'Cant wait to see him at the best stadium and fans in the world ', 'us we are liverpool fans we realy broud of u szob.', 'Thats the first time Ive seen him look actually happy the size of the club has probably moved him', 'Mac assist ', 'nice t-shirt', 'What a player. ', 'Im Proud for him.Szobo,You,ll Never Walk Alone ', ""he's really proud to play for this club, YNWA "", 'Liverpool this year will rocking', 'score many goal', 'verry well', 'i love u sir', 'goal salah vs roma chambions league 2018', 'Love his positive energy!!', 'YNWA', 'YNWA Szobo8', 'do the goats respond', 'Thank u too Szobo', 'we already love you', 'Gakpo and Jota low-key gonna cook this year', 'Cant wait for his away debut against Chelsea and home against Bournemouth I predict that Alexis and dominik will get a goal in the first 2 games', 'I wish success to my favorite team ', '@arecha majestic.', 'So so good on the ball man, off the ball monster too', 'Does the best team in the world reply?', 'So we not gonna talk about trent in midfield', 'We love you already bro you had a decent debut ', 'he will be special for you guys trust me coming from a hungarian barca fan.', 'Love him already ', 'Big love', 'nobody talking about diogo scoring in 90+2 and 90+3', 'I was in the stadium', 'love you szobo', 'so handsome szobo', '@Liverpool FC Whats that shirt called and Where Can i buy it', 'The goat', '@izzy  MY MAN', 'congrats on the debut szobo!', 'He played amazing', 'The BEST!', 'What was the score?', 'bro is fine', 'what a signing ', 'Did Trent play in CM or RB?', 'I didnt watch the match did he and Mac allister play good?', 'Great player looks so happy to play for us ']"
7257553473338674459,1120,143136,1386,1075,26067,"['alguien ms se dio cuenta que solamente los latinos sonrieron al que filmaba?', '@Saudi clubs, dont you guys want Gomez ', 'love LlverpooL', 'La amabilidad de los latinos !!!', 'No se xq no Venden a Gomez q hace all ', 'Bye Fab n Hendo', 'Luv u jota', 'So strange with no Hendo ', 'mac allister is bashful ', 'YNWA', 'Early', 'Kostas with a top knot and earring is too much for my heart ', 'Where is fabinho?', 'Alguien me puede decir que tenis lleva Mac allister?', ""Jota probably has a PS5 in his bag  grind don't stop"", 'szbos wearing wired headphones is a gem ', 'nicee', 'jota becomes prime messi when we need a goal', 'equipazo vamos liverpol', 'We need a defender otherwise will suffer the same fate', 'is vvd the new captain now?', 'Where is becker', 'Great win tonight lads. Good to see a fresh start with some new young lads getting a run out.', 'ban dijk goat', 'Close one but well played', 'Nez with goals', 'I have the same shoes as Robertson', 'Top 4 next season??? ', 'no veo a Thiago y fabhio', '4...2  looking good already', 'We will be able to see it on tv', 'luis diaz', 'Whos here after Jotas amazing late winner', 'Nice win Reds omg what a good looking team we have ', ""i'm proud of my teams"", 'I predict 2-5 full time and it played 2-4.I nearly cried', 'the saviour at the end', 'Jota is amazing 2 in 1min ', 'he do gone ', 'Liverpool forever ', 'jota goat', 'If last season didnt tell us we need a fresh CDM then this game definitely did', 'Jota with the doubleeeee', 'alexis come back', 'como que dos a dos :(', 'I am in a shock after the second goal of karlsruher', 'diego jota looks so happy', 'currently 1.1', 'Darwizzy  Trent', ""let's gooo! ynwa!""]"
7257151362620722458,465,75705,299,319,30734,"['Thats why I support lol liverpool', 'How fast some of these shots are going makes you think how goalkeepers actually save anything', 'give Allison a chance', 'Come on then lets to this in the game !', 'OMG YALL RLLY PLAYER TRENT AT CM LETS SEE HOW HE DOES', 'That shot power bro I feel bad for the GK', 'How is bro gonna save al em', 'the Need a keeper this Season?', 'who is the Goal Keeper??', 'Top saves? Im a keeper', ""I'm at the FIFA training arena))))"", 'this is oponent goalkeeper', 'not even a liverpool fan but u guys r winning the league this year imo', 'valverde go to liverpool?', 'Just embarrassing Alison and kelleher ', 'Did I hear someone say cmon Bobby ', 'Need to see some insane Alisson Becker saves! #Keeper', 'Cookinggg', 'Allison 5 years at the club', 'goal', 'i tought that eliot is goalkepper', '5:30 pre-season on lfc TV', 'play a 3 5 2 today', 'Yas wouldnt do it in a match but ya would do it in training', 'how do we watch the matches', 'Allison is not ready for next season', 'CAN KLOPP PLEASEE PLAY A ALLISON BECKER CHANT', 'pls dont sell diaz', 'I feel no one on the goal what is this', 'good luck this season', 'My team', '@Riley we dont miss', 'Why are they in Germany', 'I believe so much were going to be champions next season', 'Alison got more saves I bet ', 'did Nunez score?', 'Where are they training in Germany?', 'lovely ', 'Do they reply?', 'Liverpool gonna be on fire this season ', 'Will Alison make any save?', 'Liverpool are cooking but next season is gonna be hard to get top 4', 'Sign Kylian Mbappe please we have already lost Bellingham so lets not lose Mbappe', 'good luck tomorrow YNWA', 'come on liverpool ', '@Ryan us next season', 'If they can score like that in a match instead of the centre halfs passing it to each other then giving it back to the keeper', 'Do top saves ', 'Nearly as many as we scored against United this season!', 'last one was coming right at us']"
7256864674325515547,307,88562,579,1195,17734,"['please bring in Moises Caicedo and Romeo Lavia sale Henderson and fabz', 'amazing training', 'mac alister the goat', 'Goosebumps', 'Edson Alvarez would be a great signing', 'Admin can you please make a video where klopp say hi jamal it will make my day', 'Does the best club replay', 'Klopp really LOVES new signings', 'day 6 of asking liverpool to respond', 'Once u can pressing in front of klopp he will love u so much', 'amazing ', 'follow me please Liverpool', '2 more signings please.., pull this off', 'Why is this not on lfctvgo for inside training', '', '@Isvid Hanif Hanif hehe macca', '@eoin.abernethy @Conor he loves it', 'Dom & Mac gonna be  this season.', 'Good luck   ', 'We need a song for him now! He is our World Cup winner! The Argentine Red ', 'Amazing', 'Best coach', 'pls can i get hi', 'Feel like this season is gonna be good, theres a different aura about us this pre season compared to last. Idk whether its because of the signing or', 'how good is klopp', 'Bro I cant wait ps jurgen makes this quality', 'I love Liverpool so much ', ""I love how excited Klopp gets, can't wait for the season to start"", ""we're going to do well hopefully"", 'I think he likes mac', ""can't wait for Wednesday friendly match I'm excited to see everyone back"", 'Looks like we are working on that cm defence I think its going to fix a lot of problems the team have seen what we can win so lets go win ', 'Wow', 'Is he talking German because hes in Germany??', 'Whats the Boss saying', 'jurgen is in love', 'Bro hes loving him already', '@joewillo2005 its looking good', 'we cooking ', 'nice', 'i will do anything for this team ', 'Loves it Jurgen doesnt he!', ' Good ', 'I think Klopp likes Gary! ', 'JURGEN SAID I SEEN YA', 'Weve been starved ', 'More of this please', 'I dont mind it', 'I have the new Liverpool training kit', 'New signings settling in well, love to see it']"
7256678952608042267,689,240097,1665,1883,23766,"['Salah Diaz szobo McAllister jota Thiago thst lineup is looking good lowkey', 'Amazing ', 'New signings link up', 'Luis diaz touch ', '2 new signing are impressive', ""why isn't Mac starting"", 'ever since that spectacular season, our midfield has been terrible but this gets me loving our midfield again', 'best Duo on cm on news season', 'Defence must be strong', 'Just saw it on insta great goal!', 'they should put centre backs in small goals to practise shot blocking', 'Nice team work this season mancity needs to watch out', 'Repost', 'Calm and composed', ""pls don't sell luis diaz"", 'I love it broh', 'we were ready!', 'im actually scared to play against liverpool nxt season', 'soboslai', 'Its already starting', 'Good one', '@alfie we gonna be cooking next szn', 'Liverpool have to go and get Maxence caqueret!! He will bring clam to this explosive midfield!!!', 'We cant call Mac Allister Gary guys come on', 'Can see us challenging next season. Bring it on ', 'Reckon Id be ok playing on the vests', 'After the departure of Sadio Mane, there is no longer a strong effectiveness in the attack and all alternatives have not changed anything. The attack', '@8:18 omd we r winning the treble', 'I get nervous just watching Diaz walk', 'From signing to signing, how great ', ""can't wait to see them in action..."", 'This is gonna be magic ', 'Atlst a defender and another midfielder good to go guys', 'Midfield maestro right there . They r game changers in the midfield! We r winning the league and the Europa league', 'diaz trent salah macallister szobo. the ballers now we got...', 'the seson we are back', 'oh the boys are gonna cook big time this season', 'Conner bradley next season will be class', 'WE NEED MORE SZOBO', 'This team will do great next season. We all saw the work they put in on vacation time', 'I cant believe you guys are training in Donaeschingen', 'something great is cooking ', 'My freind mac allister', 'There attacking gomez and kostas wait until its the real thing against ruben diaz and akanji', 'No way were not winning the title..', 'Chill with all the we gonna win the league comments. We are re-building. Dont stress the players. Just be happy we Got some Nice signings', 'do they respond?', 'my time', 'Bet you Caoimhin stopped some absolute worldies though. ', 'get one solid defender,,,let Gomez gooooo']"
7256157540520693019,178,70150,303,351,10496,"['Liverpool sign a centre back who is young Tanguy nianzou', 'nice', 'The instructor doing bikeability', 'What a helmet...Great player though lol  ', 'Where are you guys I know in Germany but where?', 'Yea sir safety always first', 'Will they reply?', 'good luck all ', ""is Robbo's MBTI = ESFP?"", 'love u robbo ', 'liverpoolfc ', ' vie', 'My skipper', 'He looks so cute with the helmet', 'As hendo is wanting to go, strip him of captains arm band and put Robbo for captain', 'Hi, when I get older, I will try to get into the Liverpool teamMy Hungary', '79 th to comment', 'Does the best club of all time respond?\\nPlease please ', 'l love you', 'Be careful robbo!', 'Hi liverpool', 'drive safe robbo', 'New captain', 'What does Robbo eat? ', 'SAFTEY ALWAYS COMES FIRST AND SO DOES ROBBO ', 'His accent', 'Does the best club itw reply?', 'Commenting on every lfc vid on my fyp till you arrange Klopp to sign my tattoo', 'early', 'my pro', 'Does the best club in the world respond', 'Kinda early', 'Hello!!', 'Early', 'First', 'early', 'earllyyy', 'Your on every video', 'Sicherheit geht vor!', 'ktwanya abah klop kdengeran khas bgt', '  5555', '@Kagiso Balingisanyi exactly', 'Robbo just doing it cause they filming, he wouldnt be if it werent a video ', 'te amo Robbo', 'Wei jemand, in welcher Stadt sie sind?', 'In Donaueschingen am schberghof', 'FR ', ' ', 'wo sind die', '@OkCron  say bye to your girl']"
7256006611666226459,683,118713,1760,1108,19100,"['Servus', ""My boys are smartlot's of love from Uganda"", 'Fresh Alison', 'YNWA  Stefen ', 'Liverpool employ me please,', 'i went to Germany w my dad just to have a chance of meeting you guys', 'Gotta still here ?', 'fast_money_fc11', 'Ali always drip different ', 'Darwin Nunez(I support Liverpool)', 'Sign Edson lvarez ', ' liver pool 2024 ', ""C'mon Reds "", 'Wei jemand, in welcher Stadt sie sind?', 'Plssss come to Australia ', 'Who is gonna play CDM or lfc doing a CAM for sobozlai', 'Wheres thiago', 'tbh has anyone heard of karlesruher sc or gruether furth', 'Allison my next captain', 'Fabinho tho ', 'this team ', 'Wich City ?', 'CMON LADS  ', 'Diazs hair what happened ', 'ONCE REDS...ALWAYS REDS ...TRUE REDS BLOODWELCOME TO  SINGAPORE YNWA', 'Oh Darwin Nunez Where have you gone', 'KSC', 'Where is mo salah', 'Alison rocking up in style', 'Lets go ', 'Mac allister and Szoboszlai', 'where in Germany?', 'does the best team in the world respond', 'PRIME ARNOLD WITH SHORT HAIR INCOMING', 'winner ', 'Why not Singapore ???', 'simple guys ', 'come on Reds!', 'winers', 'where is fabinho and Henderson', 'Good luck guys', 'I can feel something special this season yeaall ', 'where is the captain hendo', 'I love jota', 'SAFE TRAVELS BOYS\\nAND GOOD LUCK\\n', 'YNWA ', 'If someone tell me when liverpool was at their prime i would answer: ""always!""', 'Life', 'Does Admin Reply?', 'I feel like tsimi gonna tear the Europa and the cup games']"
7255952778311355674,219,36345,505,310,64534,"['Yep', 'Lats go', 'we ready for the season', 'Hard work!', 'Reds Family ', 'Does Admin Reply?', 'I hope Harvey, Curtis and Stefan get more game time this season ', 'can you please tell Me Salah hes the best if he is reading this,Mo Salah love ya', 'Aprs cest Europa league', ""bye bye fab n hendo... pls don't sell Thiago too "", 'Will the best club in the world respond?', 'hello ', 'Game date?', 'Nothing about Hendo', 'early', 'are the matches going to be live', 'we are buying Mbappe', 'cmon I love this club well win the uel prime Trent  prime darwizzy', 'Nunez finna play like prime R9', 'it will be great season ', 'Can we please have footage of Ali, Adrian and Kelleher in their preseason training as well please?', 'Hello YNWA', 'Can I get a hi from the best club in the world?', 'How many pre Season Weeks are there?', 'Awesome ', 'Im waiting to watch the friendly whit that team', 'you will win against these teams', 'nice one ', 'Hi', 'Do Liverpool reply', 'Sign mbappe', 'does the best football team in the world reply', "" It's real? "", 'amazing season ', 'Back at it ', 'First match winer', 'does the best club reply?', 'Lets goo cant wait', 'wheres mane', 'Does the best team in the world reply', 'finally we are back ', 'wheres mbappe', 'Do Liverpool respond', 'lets go liverpool', '2st', 'Hi ', 'Im so happy to see the boys back in action Come On Reds', 'No way ', 'Liverpool!!,', 'hi liverpool']"
7255315606310898971,671,211476,2526,1480,8167,"['Hey lfc, im a big fan in singapore but unfortunately i am unable to watch the game, can i get a hi?', '@vovo 18/19 vibes', 'Trent looks sharp with that hair style', 'Frest haircut', 'were winning the league come on boys', 'Looks a very small team size please make some signings', 'Livepool', 'What was Trent wearing over his shirt??', 'Prime Trent incoming ', 'Pls put Trent as MC this season. Tks', 'first', 'He prime is back', 'l love Liverpool', 'got a good feeling abt this season', 'Prime Trent is back', 'Prime Trent ', 'Love Trents new hair cut!!!! (Love Liverpool)', 'Does Admin Reply?', 'im going to the match in germany next week', 'back', 'We need Delle Alli bck', 'Nunez cutie patootie', 'The prime is back', 'Prime trent is coming back', 'Free kicks keep it up boy', 'Firmino left @Liverpool FC', 'We are ready ', 'Does the goated club reply', 'Lets buy a CB and another midfielder with Hendo and Fabs money', ""I'm a ManU fan but I scared of this kind of trent"", 'Is it just me or he looks like prime deli alli from the back', 'champion liverpool', 'Ynwa', 'Rashford ', 'Preferred Trent with dreads', 'Pls hendo and Fab should stay', 'If we sell fab we probably could go valverde ', 'The only thing got me excited for the season is Trent trim ', 'When are u realising the third kit?', 'I love all this guys', 'Trent prime', 'Prime Trent back lets go', 'He so fine oh lorddd', 'He improved his physique incredibly.(new number 6)', ""come on Liverpool can't wait "", 'wow Arnold make beautiful ', 'Will @Liverpool FC reply', 'star', 'With hendo gone I want Trent to be the vice captain and VVD to be the actual captain', 'Trent, Dom, Harvey, Mac in midfield this year with a splash of Stefan & a dash of Curtis. ']"
7255249773395971355,1232,111330,1766,2794,40299,"['Now Luis Suarez', 'Hello please sign alvarez he is really good midfielder', 'Darwizzy', 'Ordered number 27 Darwin 2 weeks ago ffs', 'We have faith in you ....make yourself/ L F C proud ', 'Congrats Darwin we hope you the best 9', 'Nunez, Haaland and Benzema is nr 9. I cam see that nunez is having a big celebration party in his head.', 'Does Admin Reply?', 'I was at the stadium tour today at Anfield love the Anfield', 'Cmon Nunez show the form we all know you can this season', 'hes just so humble bro.\\nMy goat ', 'the next Suarez???', 'Ppl better get prepared', 'I aleready got the kit and got Nunez 27 before he changed number', 'My idol', 'Mark my words this man will become one of the greatest players to ever live (he already is)', 'Did nobody else not notice that his training g kit is Number 27?', 'Goodluck Darwin9 ', '9', 'where will Cody play?', 'Prime TAA and prime Nunez incoming watch out city', 'Yes numro 9', 'Darwizzy gonna cook this season ', 'better start him', 'Why are the names so low?! They should be across the shoulders, theyre like 30cm to low, only downfall on such a good kit.', 'Come on Nuez!! ', 'I miss the no.9 Firmino ', 'The goat', 'Bro I changed my number to 27 for you why Darwin why ', 'my best player in the ', 'Still cant get over Bobby ', 'Oh Darwin Nunez Where have you gone?', 'Darwizzy gonna break every record now', 'My cutie bear', 'Hes so happy ', ""they gave him bobby's number "", 'Amazing x', 'number 9 Firmino', '@Pete_BOC make a new song with number 9', 'firmino', '9', 'Bro has on 27', 'RF9 made us proud..', 'Good luck nune', 'Do half what Ian Rush did , i will be a happy man.\\ngood luck. 9', 'prime darwin welcome to 9 number', 'wow thats great', 'New Suarez ?', 'Goat  ', 'I thought he was leavin']"
7255242698087501082,7193,595319,10984,25701,10378,"['yes', 'My striker but he best earn tht number. Big expectations for him', 'finally ', ' LOL ', 'LETS GOOOO', 'Wow!', 'me when i got 27 tattooed on me yesterday', 'my number 9 @Darweezer ', 'Go!!!!!!!!', 'love it', 'king', 'danko', 'Yes', 'noo', 'yesssssssss', 'OH MY GOD', 'Lovely!)) @Amanda', 'First', 'Go ', 'Yesssssssssssssssssss', 'Goat', 'yeees', 'that number shows us how many goals hes gunna score this season ', '@kevinfitzgerald123 finally', 'Obvious', 'The goat', '@Nawzy_amp @Splash OMGGGG', 'make Bobby proud you trust you dawin', ' ', 'The goat', 'So happy I didnt get Nunez 27 yet on new season too', 'I got 9 reasons why DARWIN, NUNEZ, SAVIOUR OF THE REDS', 'Coooooool ', 'Darwizzy prime ', 'darwin ', 'Darwizzzy 9 Wow Prime Nunez Is Cooking   ', 'yes yes yes yes ', '  ', 'The goat', 'The best ', 'Darwin Goog Lucy Lad, the No 9 remains as Bobby Firmino make sure to score more Goals Mate', 'prime darwim nunez is coming', 'Darwizzy bout show haaland levels', 'Darwizzy Balon dor season incoming', 'time for a darwizzy break guyss', "" It's real? "", 'DARWIZZY MY GOAT (well deserved)', 'FREEZING COLD DARWIN #9', ""darwizzy balon d'Or winner incoming"", '@Pete_BOC now you gotta make a new iconic Darwizzy tune']"
7254976016467201306,663,198550,1672,1287,8769,"['Ya cause 12 of July is my birthday and the owner vini jr birthday', 'iwant see caicedo at an filed grounds', ' LOL ', 'staunch ', 'JULY MORNING BOSS GOOD MORNING YNWA SINGAPORE', 'Love me some Klopp .', 'coach ', ' ya estoy libre ', '12th of july was my birthday ', 'esa es la actitud de un equipo grande trabajo duro', 'Me to', 'Not summer at england', 'my manager', '@reuben vibes', 'Can you please follow me pls', 'Best manger we have ever had ', 'He is so happy that there is no Real Madrid in the europa league', 'Had to check his watch to see the date. This what a genius he is', 'My birthday ', '12 July is my birthday', 'my brithday was 3 months ago', 'my birthday, LFC SUPORTER', '12 of July is my bday 2020', '12th of July is my birthday haha', 'viva liverpool', 'Liverpool! its my bday today and i got the away kit with TAA on it. plz respond it would make my bday', 'We are so back', ""that's my birthday boss"", 'araujo owns rashford', 'ahh i miss them so much....August needs to sprint ', 'Amo el flow de Klopp.', 'vamoos liverpool', ""Bro I was crossing the Irish sea and so many people we're sick"", 'What jacket is that?', 'its my birthday', 'DW it will be sunny in 5m', 'Nice to see you again guys x', '@Liverpool FC 12th of July my sons Tysons birthday. Can you wish @The fortnite kid a happy 11th birthday please?', '12th of July my birthday', 'My birthdays ', 'real.', 'Victor Meldrew', 'We are back YNWA ', 'That my boss ', 'New update', 'Same Klopp same.', 'Haya hace verano en diciembre', 'In Croatia is hailing and braking windshields', 'In Croatia it was raining', 'can u scout me please I play for Milligan under 12s']"
7254669428091129114,1338,307040,4539,5040,25814,"[""it's all love for Trent"", 'We are winning the league now. Prime Trent is back!', 'I jest love those people ', 'Are u signing Mbapp?', 'Does Liverpool FC reply?', 'Yesss this Trent means business ', 'Hii', 'who are we playing against in the pre season?', 'Looking forward to seeing the football again x', 'gakpo seems like such a chill guy', 'Robbo ', ""I don't mind it "", 'Robo is always happy I love the guy', 'Prime Trent ', 'I love the hair', 'yes', 'Is Trent going to be a midfielder or will he continue to be a right back?', 'Prime trent is back ', 'PRIME Trent is back here we go', 'When trent is in his prime robbo is in his', 'trent is prime 2019', ""The young Trent is back.let's go"", 'I love these two guys alot...', 'This trent is Lethal ', 'yess', 'Prime Trent', 'Prime Trent back?', 'Its more than love ', 'How have you not aged Trent!.witchcraft! Loving the new hair! Xx', 'Prime trent', 'Prime Trent for FPL is back', '@Anton.G.H Robbo', '@trent hairstyle ', 'Prime Trent in coming', 'Wish Spurs had this love for each other...watch out ""back to training"" video I swear they all hate each other ', '19/20 trim. ', 'No complete team gets on as well as ours. Lets see if its makes the difference next season', 'Maybe If all Liverpool players splitt theyre salarys on mbappe it could work', 'hi best football club in the world ', 'robbo and trent', 'best club ', 'prime 2018/2019', 'Sad that everyone seems to hate locks', 'Robbo being everyones hype man is the best ', 'The dap up sound with Gakpo and Trent', ""I bet @Liverpool FC won't reply"", 'love the hair ', 'prime Trent is back', 'YNWA ', 'Real trent is back ']"
7254545708919901467,9539,1274999,19789,42362,22600,"['2019 Arnold', 'Love the new trim!', 'Lovely!:) @Christy', 'Trent Prime incoming', 'Oh its over for everyone else', 'Hi Liverpool', 'Young trent ', 'This just screams prime trent', '18/19 Trent coming back', 'prime Trent ', 'Yesssssssssssss', 'with this new short hair we are definitely winning the League and CL', 'bro is bout to get 30+ assists', 'my captain ', '2019 champion trent is back m.salah totenham', 'not new me but real me', '@Charlie.flec sounds like newns', 'Bro thinks hes gonna go to back to his prime just because of his trim.Im dyinggg', 'taa is back baby', 'The noise on that dab up tho', 'my favorite player in the EPL', 'corner taken quickly! DIVOCK ORIGI, OHHHHHHHHHHH', 'That dap bro macallister', 'the prime Trent is back ', 'Lets gooo Trent!!!', 'Trent enters second prime ', 'Bro them daps they just did', 'i love you', '2018 vibes', 'dap with macallister was perfect', 'The dreads ', 'Trent looks good', 'I couldnt recon, bro just turned into some other rando', 'New season new me? He means  new season old me 2019', 'I am better', '@T his short hair looks nice', 'as a man united fan trent is gonna ball out next season', 'Class', ""wow that's good bro very nice "", '@Oscar Benitah  prime', 'Round 2 again for rashford ', 'Defo over for Bournemouth ', 'Is no one gonna talk about that dap ', 'me as a barca fan ', 'no no no-new season,old me ', 'barca typing', 'Prime Trent Here We Go', 'New season, new fans', 'I thought it was Gakpo at frist', 'I like this guy']"
7254534182997675291,1601,527097,5387,15200,23083,"['I bet robbos a laugh', 'Poor mo', 'my biggest flex is that my dad picked up mo salah on his car', 'Robbo bullying Mo a little ', 'Liverpool on top', 'Robbooo is a lol zesty', 'Is Henderson leaving', 'Europa here we come ', '@Hannah wish he would say that to me ', 'does salah respond???', 'Al ettifaq captain next season', 'I love the disturbing of robbo', 'Ripped ', 'Robbo cracks me up ', 'Is hendo staying or not', 'I love Hendon and robbo and salah', 'I love robbos accent reminds me of my gran ', 'Noiw hes leaving', 'Salah have been working out so good', 'That a why i love Robbo', 'reminds me of vinny vinny no ..dont shoot', '   ', 'The volume of gills', 'robbo is funny', 'Hes leaving.', '@brandondowney all the training in portugal', 'His legs', 'This didnt play off well', 'Let me tell you something let me tell you something', 'Farewell skipper of 8 years, been here since 2011 and 7 trophies have f', 'His gone', 'until Hendo sold out and showed his true colours', ""I worry for us if we let Hendo go this season, lots of new faces and he's a real leader on and off the pitch ... not to mention a top top guy!"", 'AANNNDDD NOW HES LEAVING .. cant really blame him tho .. go get that BAG cap', 'bro used nadmuscle', 'welcome to the halal League', 'robbo and mo', 'I love Robertson ', 'Hendo really wanting to play this year ', 'Sarah is my sons favourite', 'Salah knew that he was getting pushed', '  ', 'Dont go', 'Cant wait for pre season ', 'I need to know what that man was sticking on him', 'COME ON HENDO SHOW EM WHY YA OUR BOSSMAN THIS YEAR', '@sid  a Scot and a Arab omg its me', 'I hope they all stay at this club forever man ', 'Henderson next Milner', 'Hendo ready to retain his spot in midfield ']"
