,target,tweet_text
1580727,1,eating noodells yummmyy 
1580728,1,@missmirjana thank you.... 
1580729,1,Is always amused that chatty man has taken over her twitter  xxx
1580730,1,@LeChantdOiseau Tidemark on the liner? At least it's not a skidmark 
1580731,1,"@ChristianRivas Oh Em Gee yes that wrinkle cream, it was crazy cuz it actually works instantly. I love her, shes so cute  and that is true"
1580732,1,"@anithsyazwani congratulations, still u survive  try again.. there's always another time "
1580733,1,oh no not another change in avatar piccie i hear you all cry. Just felt the need to bob my tongue out in twittersphere today 
1580734,1,I just saved a frog from my dog (that rhymed ha). She likes to eat things. Lol  about to watch movies with the love of my life.  
1580735,1,@lombear yeah not bad mate! Just ticking away!! Antigua - sounds like fun! Think i might be going to Peru and Bolivia this year!!! 
1580736,1,Im Glad to find most of my flickr buddies here  Miss u Guys i've been quite inactive on flickr 
1580737,1,@aicnanime thanks for linking to me and @kichara 's Airmaster cosplay! We really love that series and hope more people watch it 
1580738,1,good morning. Just about to hit the gym for a couple of hours. . . Lovin it! 
1580739,1,New items uploaded on PG mall website! 
1580740,1,"i agree with Sarah, your fav movie being Twilight "
1580741,1,"@rebeccamezzino lol Don't worry ... you top my list, bad spelling and all "
1580742,1,"@thaleia Kind of random, but whenever I see your username, I think it's me! Haha, i thought it was funny, just to let you know. "
1580743,1,"i had sooooo much fun today in school  adrian,christian,eric,merick and leonerie hahaha!! i love those DORKS!  btw. aurelle? NO! :]"
1580744,1,trying to figer out what u do on this lol 
1580745,1,@LadyParadis Glad to hear  Mine was good too. Can you throw me some inspiration? ;) Things keep getting in the way of writing lately.
1580746,1,sooo tired ....... lunch with patrice and im pretty sure sarah is coming in  should be a good day!!
1580747,1,Good morning bunnies all over my yard! 
1580748,1,"@MalikiAziz pssst...while you're there, jgn lupa my ps3 ok. &lt;3 "
1580749,1,wooooo free day 
1580750,1,right after being distracted by @loadingreadyrun 's wiki ive decided to start getting on with some of @weirdo_films video stuff 
1580751,1,"#ThisDay in 1903, Pepsi Cola company forms. Now this company has surely touched lives of many "
1580752,1,just joined myspace...I'm gonna add some songs soon 
1580753,1,im homee!  how yah guys doin?
1580754,1,"@feblub i will, may God help me "
1580755,1,"Morning,We're watching a bit of Frasier before we do some housework and have a cuppa "
1580756,1,All I say is my lvatt better come today or hmv should look out for *ww3*lmao thank goodness iTunes are reliable 
1580757,1,media buy @ parking space places! http://carspaze.com/index.php?q=start drive creativity 
1580758,1,"@candycane00 Nope, just working. It's 10:46AM in Paris right now "
1580759,1,back from the blood test now i get 2 eat 
1580760,1,Follow me and I will Follow YOU xox 
1580761,1,"@MGarner08 Night train to Dharamshala is pure magic. Hope you find what you're looking for, do put it down on paper  Take care, Siddharth"
1580762,1,"98 followers, yay! hampir 100! "
1580763,1,"just woke up, mommy is gone, getting my hair colored today  YEY can't  wait! "
1580764,1,going to bed! 
1580765,1,Dont frown...because you never know who's falling in love with your smile 
1580766,1,The Loch Ness Lassie.. and me  http://good.ly/pxjsg
1580767,1,@darkostojcev suck it 
1580768,1,"http://twitpic.com/7j5yy - cool kids sleep with glow sticks, not night lights "
1580769,1,@SiobhanHickey I'm awesome thanks! How's you? You all set for later? 
1580770,1,@THE_REAL_SHAQ you are a man of thoughts Shaq... you make people smile except those who dont have a sense of humor 
1580771,1,got my new button making machine yesterday. It took me a while to get how it worked.... Soon I'll have buttons up at my etsy shop! 
1580772,1,@marketingsushi sure - what do you want feedback on 
1580773,1,"Ok. HOMEWORK TIME. Psych research: Biological Approach to Psychology  My favorite subject besides rehearsals. Yes, that's a subject too "
1580774,1,greets to vika....only 1 day school and then 12 weeks holidays  the best what could happened...the sun is shining
1580775,1,@p_stampy yes you are! That's why they employed you 
1580776,1,I am still doing nothing  apart from listening to music.... and being on the computer OBVIOUSLY
1580777,1,@SJayyS Here is a goodnight tink sweet dreams 
1580778,1,Shrek the musical is the best cast album ever. I love every song. Every1 should check it out 
1580779,1,@upupcreative i wondered about the slow start to s2 ~ for the first half of episode 1 it was like a different show. am in again now tho 
1580780,1,heard Train's &quot;Drops of Jupiter&quot; on the radio this morning on her way to school and thought of @ohdee. 
1580781,1,"@arielkaplan : hi ari , how are you today ? me i'm fine but in corsica , we've got really hot !!! but sometimes i going to the beach  kiss"
1580782,1,@Knapster cor you are really trying to rack the miles up at the moment aren't you  or just enjoying the nice weather LOL
1580783,1,@hakmem I would suggest something that runs Destinator (it excels in Greek maps - not ver8 though). Otherwise iGO8 is very [very] good 
1580784,1,iphone o.s 3.0 will be launched 17th June. iphone 3GS will be unveiled on 19th June. Jailbreak for 3.0 will be available on 16th June 
1580785,1,@lil_gthetto_sis i invited bex down for the weekend that cool wid u? kim will prob be mad but hey...we all family and im full of love 
1580786,1,@sophieharding I think my Mum had the same type of car ages ago. Looks like it  I'm so jealous. I have to wait another 2 years though. 
1580787,1,"been days not tweeting  bought myself a book: time traveler's wife, the book feels good  smooth and a lil heavy..."
1580788,1,Love her more &amp; more every day 
1580789,1,"@iSpyLevis Not that I live in Melbourne anymore, but go to Lygon Street, it'd be difficult for people t find you on there "
1580790,1,Who drives 1hour to get take-away from there favourite restaurant ?  MEEEEE!!!!! 
1580791,1,@angieeLARHH hahaha lol yeah but its true 
1580792,1,finished science 
1580793,1,@faltarego Grats on the feature dewd 
1580794,1,"I feel like a princess,...in the arms of anm hero "
1580795,1,@RaraACTIVE omgomgomg! lovedit!! no-on died yet. 
1580796,1,8 days! whoop whoop!  #glasto
1580797,1,Looking for Contact Lenses. I may consider using them Part Time 
1580798,1,doesnt care what people say. I am in shape.......Round is a shape  lol
1580799,1,@markshaw  Glad to hear that you are all sorted out and back online 
1580800,1,great song@D90cent  ♫ http://blip.fm/~8b54e
1580801,1,...............myspace.com/laceylynnwilliams98  
1580802,1,Using a translator for my Filipino homework. Don't you just love Google? 
1580803,1,@spaceboy_ it's not all bad if you're still having fun 
1580804,1,@christelmcr Thanks  Now my hair is blond and black
1580805,1,@overplayed might have swine... Hope I don't though! Going to doctor's tomorrow. Will let you know how it is 
1580806,1,Just watched the McFly and the JBs video. McFly are rocking the stage! Crowd loves them 
1580807,1,@mtrh i have a bulgarian friend who moved to london to attend university. and she actually did say that all the guys there were gay 
1580808,1,Everytime they play the New Divide I turn my radio up really really loundly. 
1580809,1,#haveyouever been to a Britten Sinfonia concert? I highly recommend it  check out  http://bit.ly/az57A
1580810,1,"@tim_butcher Ok, how are they hangin Tim - is that a bit blokey for you? (via @Day2DayPA) | a bit rude but a little to the right. Thx "
1580811,1,"@lukemarsden safe journey to u both, I love your column  does Bex like vintage clothing?"
1580812,1,"@nalezing ooh  u know what ur gonna be?  U prolly want a hunter, mage or rogue."
1580813,1,Remembering what happened today a month ago *sigh* the beginning of an exciting journey 
1580814,1,reading d.gray-man .. wee! ..  http://plurk.com/p/11anv3
1580815,1,@neuronu_visator Mi-am facut si eu in sfarsit somnul 
1580816,1,@Green5242 ...how cool! everything green should work together  thanks for visiting our website. à bientôt
1580817,1,@itsLissa send it tomorrow for sure  night dorko.
1580818,1,@The_Truth_AC  omq; whats popppen qurl 
1580819,1,Good morning all  
1580820,1,"doing nothing ,just wake up "
1580821,1,premium hot cocoa on a rainy afternoon.  #fb
1580822,1,Night twitter. Day was fun. Scavenger hunt was a bust. I was too tired to think. Friends and nyquil made me feel better tho. 
1580823,1,@darylsws I've used it several times...I'm glad they'll be giving it a makeover soon though  www.justgiving.com/simonrunsleeds #Leeds10K
1580824,1,@Sophiyy oh no! Whats up?! I hope everything is ok! I will pray  xx
1580825,1,Hey Andrew- use your GPS 
1580826,1,watching old episodes of one tree hill! 
1580827,1,Eagle on wii golf! Ha this is awesome! 
1580828,1,"@gentootweets its fab, great idea "
1580829,1,@irenezhang good to hear! Should catch up asap I'm back from Ambon! 
1580830,1,Home Based!! hella tips in the jar still..jaheim..crackkkin day  crackkin night!! good times..sighs* summmer dayss..
1580831,1,nagdulom  ang monitor sang main pc. kampyon..subg pa xa nagbisyo..ow well.. hulam² unit mode naman.. ehehe 
1580832,1,all links should be killed in the next hour or so  bloggers have been notified...good night all
1580833,1,"@star_johnson I said didn't want to hear it… but now that I am, I really enjoy it "
1580834,1,@Jnyflower when i'm not hungry.... i do it all the time! tastes good!!!  even better in milkshakes!
1580835,1,@B_JIZZLE just planed to enjoy it much  you should sleep yo.. stop smokin.. run out of blunts... hahahahahahaha
1580836,1,"@felicityfuller No, you can't your on hols...no work, resist the urge! "
1580837,1,@DavidBrain the advertising/pr debate is one I say...can't we all just get along? 
1580838,1,@Demilover96  i was in wallerfangen xD what about u ? 
1580839,1,where are friends when you need them...PLEASE FOLLOW ME 
1580840,1,"@mcflymusic Hi Guys... Just wanted to tell you that i heard Falling in Love on the Danish radio last night, it totally made my day "
1580841,1,@crew54 What you doin up so late sir? 
1580842,1,"@TheWych nah, make crap up  much more interesting"
1580843,1,@minasmoke That's very poetic. Thanks 
1580844,1,@deboril du hast mehl  an admin@ #tweetme #followme #php #java #development
1580845,1,@jrescorpiso lotioned up..?  
1580846,1,Now that's a job  Sr. Web Developer *Front End* at Playboy http://tr.im/oDFS
1580847,1,@chicagomichael #haveyouever heard hell nah! If this is a chick I'm sorry but if not I pdont play the crying game 
1580848,1,just call me desperato 
1580849,1,@Duidl_Media LOL! That's perfect! 
1580850,1,@OhSweetNibblets oh thats great. Goodluck on ur exams  so its summer there?
1580851,1,@DitaVonTeese it's a classic 
1580852,1,"you are my cutie, my beauty! "
1580853,1,Just painted my nails the pink colour I've wanted to paint them for ages 
1580854,1,What a good way to begin summer  Lovin' it.
1580855,1,Feeling strange.....and with good news 
1580856,1,"@LiamQuinn71 oh no, sorry to hear. Sending big cyber hugs your way "
1580857,1,"@mtmclick yup, agree  Thanks for responding! "
1580858,1,@pombears ahaha nah im gooood... im quite happy with the nothingness of my day 
1580859,1,"@jemimakiss That's the best expletive I've heard, BUMPANTS, I'm borrowing that today, thanks "
1580860,1,http://bit.ly/wBWqD   60% of Aussies support Gay Marriage! MAKE IT LEGAL 
1580861,1,about 80% sure theres gonna be a new video tomorrow and have two other ones planned for this week 
1580862,1,omfg hahaha have you guys seen that pic of miley cyrus sucking her hannah montanna co star's dick? hahaha! it made my fucken week 
1580863,1,im having my lunch bought for me tomorrow 
1580864,1,party time  thanks stacey for my cake and song 
1580865,1,@DrRuthWalker We already advised @bannakin on what is causing his problem and what he needs to do to resolve it. We are ready to help 
1580866,1,Watching rocket power at 5 in the am 
1580867,1,My brother has officially slept for 12 hours straight and still counting 
1580868,1,"@Culch_ie Aye, got that, thanking you "
1580869,1,i got a bitch name sabrina; she's a real dick pleaser!;jk jk! lmao iloveyousabrina♥ 
1580870,1,@tommcfly #mcflysongoneclipsemovie I say: try it!!  x.
1580871,1,is loving the sunshine 
1580872,1,@Baron_Davis dear baby jesus please let the clippers win at least 70% of there games this season.... 
1580873,1,making progress this is good 
1580874,1,@aherocomeshome omg! you're still in school! i'll pray for you 
1580875,1,@MiaLee30 Don't be so pesimistic! Lol. Think I'm gonna head to bed now. G'night...living in different time zones throws me off  ttyl
1580876,1,@andyclemmensen haha i was just sayin how i think Andy is nocturnal 
1580877,1,#atlasobscura If you're a hopeless adventurer this site would feed you appetite  http://www.atlasobscura.com/
1580878,1,1 Vs.100 on Xbox Live is super addicting 
1580879,1,@Bronte1068 thank you!  dont know what time it is at your place - but i wish you a great day! Hope you're fine again? 
1580880,1,had such an awesome birthday  hilarious party topped it all of! we're the inbetweeners!!! :L :L
1580881,1,Can't wait till chemistry is over then i m officially on summer hol..........then its home and LVATT on as loud as the stereo will go  
1580882,1,@realmfox Hey hunnie you should have been FHM's number 1 this year again  xx
1580883,1,"if time, were still, the sun would never ever find us...oh hey. i realise i just passes 100 updates. go me "
1580884,1,@SAdannyfan if you  cant make it tonight maybe this weekend or sometime when you'll off work 
1580885,1,Dreaming of beer and books... obviously it's time for a vacation 
1580886,1,"@pratikks  good idea, let me know when you successfully try it "
1580887,1,@louisemeers I'd actually thought of DM'ing you ... I'm a fan of your writing from Bergan Blue newsletters etc 
1580888,1,Morning twitterville  What a lovely day 
1580889,1,@LittleMissRuby 
1580890,1,#howarewe 8/10. Waiting for breakfast to cook.Feeling quite happy and nice. Last exam today so I can relax after this for abit 
1580891,1,@lifeinathens merciiiii 
1580892,1,is in my cbesta2 class. 
1580893,1,am looking forward to going to urban reef in bournemouth 2night with the gals!! 
1580894,1,&quot;You need a certificate that you are a human being and not an alien.&quot;  hahahaha XD amazing stuff!  YUP sure I am alien ;P
1580895,1,#IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME REOW
1580896,1,On Tuesday evening we’ll do a live demo of the yellowsn0w carrier unlock working on official 3.0 firmware. - iphone dev 
1580897,1,"my facebook is now - www.facebook.com/allysonJB   i like it, don't you ?? lol"
1580898,1,"Just you and I, defying gravity  (@jordanzafra @mycxmycxmycx @failurebydsgn @goyaknicks)"
1580899,1,"@lesliekeating Hooray! Hooray for Masey, visits, cuddles and vegans!! "
1580900,1,"@isaacforman Yes, but it's easier with a waterfall approach; Agile building leads to cost escalation "
1580901,1,@Dallas_Carter NigGA yOU aiNt fLy...LoL 
1580902,1,@kid_disco They go down so smooth and don't seem to have any bad after effects 
1580903,1,#IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME BABY CAKES
1580904,1,"@rachelhorrocks Hey!  all good ta, much busy now - Mr Keegan MD (Manky Drawers) has been working all weekend boning up on his nerd lessons"
1580905,1,2nd day of week off and I have to work . Can do it from home though. Deliberately dragging out the dog walk. No complaints from them 
1580906,1,"@uyennguyen_ aww, thank you!  &lt;3"
1580907,1,@Mariahfan4eva yeaahh  !! oh lamb... I´m so excited for today... can´t WAIT!!!
1580908,1,@smoshanthony am I the first to congratulate u for ur 10000 followers? 
1580909,1,Producers I wanna buy a beat(s) hit me up in a DM if ur interest kinda got an idea of what i want.. 
1580910,1,@kylewadsworth oh =/ damn. my advice? BURN IT. Because fire solves everything  -is hyper on music-
1580911,1,@djinfrared Post a link so we can hear it. 
1580912,1,"hey @far8th , so are you gonna be performing?  it's on the 3rd of July. Haha. That's what Hilmi said."
1580913,1,At collage cant wait for lunchtime 
1580914,1,Watchin TV  x
1580915,1,#IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME CUTIES
1580916,1,"@weiyannn HAHAHA, of course &quot;you can&quot;.  Hmmm, I'm not sure about the exact price, but it should cost around $35 to $38? "
1580917,1,"Earl Grey - Check, Laptop - Check, Brain In Gear - Check...Time to get started for the day and chase some more paper "
1580918,1,@mileycyrus i totally voted for you for teen choice awards! and i will keep voting everyday!  xoxoxoxoxox
1580919,1,@EmZ_2 hahaha it was epic  TOTALLY EPIC! stories for u!! and how was the science test?!
1580920,1,#IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME TIGER
1580921,1,"oh, no more school till September^^ yeah^^  i'm enjoying summer^^"
1580922,1,@SJayyS  Tink Tink Tink  and many more Tinks to you and all the tweeters out there 
1580923,1,kinda glad i didnt get into beta..it means i can keep the basket full of johnny depp and cakes i was gonna send to bam for myself.. 
1580924,1,"warm face, warm hands, warm feet "
1580925,1,Bertie's sports day today - lovely weather! It should be good! 
1580926,1,@iamjersey YUSSS. That album totally pwns. Favorite track? 
1580927,1,@JustyRobyn hopefully  don't really want to end up being the crazy old cat lady lol 
1580928,1,Today is a day for writing marketing material (oh and meetings i've avoided for two days  ).
1580929,1,@tontenn glad he is on the mend and gave you a call   will be up your way on the 16th so we will see how we go as it approaches
1580930,1,back at frankfurt  #faz
1580931,1,"@blaqkmess You may not have, keep positive "
1580932,1,"dinner, kids. i'm so hungry and it could be a reward for fixing a mullet to a hannah montana wig! "
1580933,1,HAVE to write tonight. Gotta keep the river flowing 
1580934,1,Cherry Coca-Cola is very addicting! 
1580935,1,VIOcyanider&quot;You need a certificate that you are a human being and not an alien.&quot; hahahaha XD amazing stuff!  YUP sure am an alien ;P
1580936,1,@Bridget_CooKs Alcohol is not counted. 
1580937,1,"#squarespace iPhone, please?? "
1580938,1,Watching The boys play foosball with my baby Celia 
1580939,1,"http://www.bbc.co.uk/programmes/b00l0xxg for those with a sense of humour as distorted as mine  (yes, I'm looking at you twitterers.)"
1580940,1,Another nice day here in Peterborough 
1580941,1,To celebrate Wii release this Friday in the UK we'll be giving away swag all week. Starting today. Keep an eye out for clues 
1580942,1,@escakid aight 
1580943,1,"@sophieharding I hope so  We'll see. Lucy will end up growing much bigger though (hopefully), so I don't know if we have the space..."
1580944,1,Until I update on fights. . . You can go visit cageandringmagazine.com    The caged babe for the month of June is me!! 
1580945,1,@chai_24 hey i got the dress..cool thnx 
1580946,1,@tantalise thx  I'm a ham. Helmut says I'm wearing my halo
1580947,1,"@JordanMcDeere you have your opinion and have mine  but for her fans, paparazzi is magical, you understand her struggle and her fame."
1580948,1,@Char_line uh oh. why would mum say something like that? NY is fun 
1580949,1,"chillen, started my course so happy "
1580950,1,- Seeing the sun makes my soul smile &amp; makes me see how lucky I am to have such beautiful friends. What a beautiful day *breathe easy* 
1580951,1,Jeez I´m melting - 35 and rising ...... can´t wait to get onto Essex soil 
1580952,1,@dgygapafr I looove my life times twooo 
1580953,1,I 'm Taken I received favorable Letter to my enter oh the school specialising Horses main objective to make a success of oral examination 
1580954,1,being treatedto lunch today!! 
1580955,1,"@tim_cooke haha for sure, i drafted up a semi finished 3d rendering of the concept in my lunch break a while ago, quite happy with it "
1580956,1,@goreyhippie Sorry but I don't !   horny_saetwo 
1580957,1,@psmorrison one more day? I've been on 3.0 since last Wednesday  Wanna link?
1580958,1,"Thats the third time ''horny hottie'' has tried to add me this morning,good grief,doesn't give it a rest does she,block block block lol "
1580959,1,"Looks like its going to be another scorcher down here in Wiltshire. Lots of activity here on Salisbury Plain. Squaddies, mmmmmm "
1580960,1,» just decided to make a spontaneous trip to my godmother.  she wilL be very surprised.  hihi.
1580961,1,@genevievebunda I LOVE Rachel Ray 
1580962,1,@vintagy haha I'll help you ITCH! 
1580963,1,"boom boom, shake ya bom! "
1580964,1,#iremember FOLLOWME 
1580965,1,@CrypticRemarks you FINALLY got twitter WELCOME to the world we live in 
1580966,1,"G'morning Twitters  Ojai Vally Land Conservancy is try to raise money to by a vital piece of land, please help them out by donating..."
1580967,1,"www.roomlinker.com CHERCHE CHAMBRE INDIVIDUEL DANS COLOCATION SYMPA!  ( 75 - Paris ) Me contacter: jf 22 ans, sympa, .."
1580968,1,@simontay78 haha! my manhood too strong! 
1580969,1,"@_emmajane_ tyvm  sorry they're blocking blip ... would say something about SSH tunneling to proxies here, but I won't ;)"
1580970,1,Cheez Wiz and bread for meryenda 
1580971,1,#IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME#IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME
1580972,1,@Cyberela My office desk is quite minimal compared to yours   http://twitpic.com/7j63z
1580973,1,"@asubandrio Gue da jelasin by bbm bok,panjang klo lwt tweet  now try mine  http://myloc.me/40zN"
1580974,1,"Blimey @tanepiper, the @twitdroid link thing is new :O. I thought I'd only just got it through mastery of my fat fingers.. thanks devs "
1580975,1,@Logossync hahahahaha I dead cuz of laugh 
1580976,1,@syhinfo Thank you for the website! I have to plan also the planning of the activities so if you know something... 
1580977,1,okk lets get this show on the road! haha  on my way to San Antonio 
1580978,1,"#haveyouever followed me? for sex. no no, joking  or am i."
1580979,1,"@priyankgandhi i agree, dude! yes, research is definitely going on  so how've you been? not planning to return to india, eh? :p"
1580980,1,@arvettedude @bioanarchism Thanks for the retweets guys 
1580981,1,@peterfacinelli... go peter!!! hope u win the bet 
1580982,1,listening to tracks by Jon McLaughlin and Jack Johnson and napping  almost the perfect remedy for a rainy afternoon...
1580983,1,...the voices told me not to go into work this week 
1580984,1,"Oops, I forgot my #squarespace today ! Be warned, I'll have to do it twice today... "
1580985,1,@askaaronlee voted for you and entered myself LOL (but you're far ahead) 
1580986,1,Listening to Nora Jones &quot;Feels Like Home&quot; (#spotimusic  http://bit.ly/3ZhmJ) Happy Tuesday everyone! 
1580987,1,"@Day2DayPA That sounds good, I will let him know that too!! Thnx "
1580988,1,@johnnyverse word. That's whats up 
1580989,1,@a_traveller : I like keeping all conversations on here  Good to see you on board
1580990,1,going to do my assignments later 
1580991,1,"I'm up, farming before work LOL with a nice brew "
1580992,1,@totalfilm lol thanks guys 
1580993,1,if only she knew. 
1580994,1,@Methados goooood morning! 
1580995,1,"@geetarchurchy Northwood are tiny and local btw  proper rags to riches story, club captain for last year or so"
1580996,1,yyyyyeeeyyy my darling puppies are back to themselves after the mean ole vet snipped them. We are going for a run on the beach later 
1580997,1,@claudiahazel glad to see we have another happy customer  why don't you try it yourself.. just peel... stick... smile!!
1580998,1,@galahadskeys  thankyou very much
1580999,1,@lliswerryguy Not yet  will in a bit x
1581000,1,"@graemerawson Thanks. Probably looking for someone local, but will check him out  Hope all's good with you!"
1581001,1,Perthites - wonderful fresh Italian food has been found in Subiaco - http://tinyurl.com/l6lnbx - via our facebook page 
1581002,1,I wan tApple pie!!!!!!! There rainig again and I want sun again 
1581003,1,Good Morning  ♫ http://blip.fm/~8b585
1581004,1,is in tech with georgia and maisie  x 13 days till birthday! will be good  Turkey 5 weeks &lt;3
1581005,1,"@andy_lamb thank u  And yeah, I will get around to designing my own background seeing as thats what I do, but when time permits "
1581006,1,@andysb i got your message. look forward to speaking with you 
1581007,1,"Just had photo of Agent being fed. Twas about a week after I rescued him. http://www.twitpic.com/7j629  Ahhhh, li'l Agent "
1581008,1,"@gilbirmingham You're amazing too Gil - best of luck, you deserve it "
1581009,1,"@ijustine, Can you upload the song of 'the Twitter song' in MP3 or something, i'm lovin it  Would like to use it as a ringtone. Thanks!"
1581010,1,@Pantyscomnoffya none of them are hot  hahaha
1581011,1,"Yum weetabix, toast and tea, good morning all "
1581012,1,@stephenfry stop listening to other people (except me!) and do what you think is best 
1581013,1,"it's final. i'm not going to bintan. uh-oh... someone's really pissed right now. peace and love, sarah! "
1581014,1,about to take a shower....while listenin to dbrown 
1581015,1,Early morning two swallows came drinking in the pool when I was swimming...The fun !!! I like a lot swallows 
1581016,1,"@geekrebel http://twitpic.com/7j5mc - He looks different from yesterday, sure you got the right baby  love the name!"
1581017,1,"@mikewardtv Phew, off now. Meditating's good "
1581018,1,@chunkofplastic ninas 18th! we totally can see each other then 
1581019,1,@kbushling pho at 4 30 in the morning. Aahh. Sounds terrific. Let me see if any pho places arounds are open 
1581020,1,@Storm_rider_uk would we ignore you &quot;whats your name again&quot; lol  how's you today smiling I hope
1581021,1,@lossofmind How long did it take? I am interested 
1581022,1,I realized how much happier I can be without someone like you as a big part of my life. It's nice 
1581023,1,before doing something good slooowly count to 10 
1581024,1,@georgholzer i prefer the usb rocketlauncher in the office http://www.usb-raketenwerfer.de/ it doesnt ruin the electronics 
1581025,1,@CradleFables Oh thanks! DM me 
1581026,1,Happy because net is fast again 
1581027,1,@kristinallund Indeed and he is funny as well 
1581028,1,@Coop56 not me 
1581029,1,@inluu http://twitpic.com/7j63n - That's how we like it  Why do allways miss it 
1581030,1,"@helenabaert Green cover, green ball is the best - it's the most natural I think.  Good luck with it "
1581031,1,laid readin stephen king to pass on the morning. and then shower time 
1581032,1,Wow going to bed while its still a little dark...feels so new and excitinggg lol..night night 
1581033,1,@stephenfry Morning  hope you're having a wonderful day sir
1581034,1,@kellynnchan it's @DementedHearts! Hahaha 
1581035,1,@delamarRX931 haha! you just made my day. 
1581036,1,@Motoko_K welcome back 
1581037,1,"picked up a tray that just came out of the oven and now has 10 burnt, blistering finger tips.. the joy of the kitchen "
1581038,1,watching kids programmes with my son.Before i take him to visit his new school.My baby is growing up  blees him x
1581039,1,"gonna take a break, work's killing me, especially these complaining pet lovers, bah... sun balcony and a smoke... what a life "
1581040,1,"@livilodge I must come visit sometime, then "
1581041,1,Please do me a favor: Vote for @askaaronlee  http://bit.ly/VI15f its a mini twitter contest (via @AsiaBrands)
1581042,1,@KevinRuddPM tell Nathan Reese 2 upgrade our skool......its faulty...........honest! 
1581043,1,so its a happy morning so far  I'm not going to touch my laptop !! Gotta challnge my inner nerd and study my ass off starting after 8 min
1581044,1,@buran Probably the same reason the break room at work is loaded with coffee and hot chocolate but no tea. 
1581045,1,moved back to my original work position in sophos. At last far away from noisy chatty annoying salespeople! 
1581046,1,"so tired, watching a classic: The Jetsons "
1581047,1,God i love Josh Thomas lol he is soo funny 
1581048,1,Opera will 'reinvent the web' today people - http://bit.ly/11DmSy - Does that sound over confident to anybody else?  (via @boagworld)
1581049,1,@goreboyradio Happy Birthday!! Hope you have a splendid day &amp; that the work is joyous! 
1581050,1,@stephenfry ignore them Stephen - democracy allows for free speech and tweets/thought - feel free to tweet whatever you choose 
1581051,1,how did i miss this song? @devon_says- &quot;because today was a day just like any other&quot; 
1581052,1,internet's been down for almost a week now..here in school updating everything on the net..hope ill have a relaxing week 
1581053,1,"@aammoune LOL! I'm not sad.. those were all sarcastic fun games I remarked on.. I love single, trust me, more than you know "
1581054,1,@enhance_me your welcome hun  here's a link to my little shop - http://www.folksy.com/shops/incywincy
1581055,1,@UMAPandrea and sounds like a costly aff-air too 
1581056,1,"@my_montecillo im up!!! yeah i know, jj is sick since yesterday. and i want jubam for breakfast too!! hahahaha! "
1581057,1,@Franknl yep - panic time; Google Apps Mail is down too. At least I don't run a business off Google Mail...yet... 
1581058,1,Phone time w| @Jo3fr3sh then sleeeep!Nitey Nite Twitts 
1581059,1,"okay, so going to bed now. I'll finish Doctor Who tomorrow  Seasons 1, 2, 3, and the Christmas specials should be done soon too! "
1581060,1,@tam_xox yes! it would be fantastic!! think i might go in Saturdays one! 
1581061,1,also I met this nice girl named Joanna. 
1581062,1,@theonlyCyouknow thankyouuuuu 
1581063,1,@iamjersey FO SHIZZLEEEEEE.  I'm in love with themmm.
1581064,1,is listening to tracks by Jon McLaughlin and Jack Johnson and napping  almost the perfect remedy for a rainy afternoon...
1581065,1,@markjabbal no worries!  Good luck with the fundraising 
1581066,1,ohhhh how I love my boyfriend. he's just amazing  goodnightmoon
1581067,1,"Hola from Twitterland, I have set up office this morning in the back garden, pity though have some appointments this afternoon "
1581068,1,@TheRiotCrew elo jonooooo! 
1581069,1,@mneylon It's perfect in Leinster. Perfect. 
1581070,1,"I'm tired, hungry and need some coffee! Oh yeah that's a usual morning "
1581071,1,@Tara_Moss night 
1581072,1,@sammachin thank you 
1581073,1,Ah! The joy of a ice cold Mocha Frappoucino 
1581074,1,Hittin some skywalker before some late night sandwiches  with @nroddd
1581075,1,"have to hear this before I go to bed, one of the best scorpions tracks  ♫ http://blip.fm/~8b59w"
1581076,1,@netmogul and they clapped 
1581077,1,Thanks guys! Makes me smile 
1581078,1,"Okay, I'm going to sleep and it will be the sleep of champions! (we are the champions, my friend...) Goodnight, y'all "
1581079,1,@carmen_Random you said : hi plzz tlk  so that was my reply.r0fl
1581080,1,"@trishw78 @Cabaal Thanks Both planning to get the 1D and 70-200 in it (mounted) hopefully it'll fit,Bringing gear to check "
1581081,1,Yeah... I am engaged 
1581082,1,The Jonas Brothers new cd is offically out!  Pumpeddd.
1581083,1,"Now that I've lowered my expectations, I am even more looking forward to the Bruno movie. Less than a month to go! "
1581084,1,- last minute 3-hour session in the studio...just got done. tired. 
1581085,1,"@piginthepoke @Sazchik good day to you both, sunny and smiley "
1581086,1,@dthea hell ya those wings were dope munchies 
1581087,1,"@DjBeware great, thank you! "
1581088,1,the Indian lady said I had pretty eyes :p and Lady mom said she was right people what comes after a cougar that's like mufasa mom status 
1581089,1,@NBATVAndre Thanks for making the playoffs fun this year. You guys at NBATV rock! 
